hospcode,name,prigov,type,org,region,provcode,prov,distcode,dist,subdistcode,subdist
04124,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองข่า,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,10,37,อำนาจเจริญ,3703,ปทุมราชวงศา,370301,หนองข่า
09960,โรงพยาบาลส่งเสริมสุขภาพตำบลเตราะบอน,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,12,94,ปัตตานี,9407,สายบุรี,940706,เตราะบอน
10090,โรงพยาบาลส่งเสริมสุขภาพตำบลมะนังตายอ,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,12,96,นราธิวาส,9601,เมืองนราธิวาส,960103,มะนังตายอ
09503,โรงพยาบาลส่งเสริมสุขภาพตำบลเปียน,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,12,90,สงขลา,9006,สะบ้าย้อย,900603,เปียน
07090,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองหลวง,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,3,61,อุทัยธานี,6103,สว่างอารมณ์,610302,หนองหลวง
09205,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลองรอก ตำบลประสงค์,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,11,84,สุราษฎร์ธานี,8407,ท่าชนะ,840703,ประสงค์
03497,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาตราว ตำบลดงรัก,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,10,33,ศรีสะเกษ,3317,ภูสิงห์,331706,ดงรัก
06125,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทรายทอง ตำบลเสด็จ,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,1,52,ลำปาง,5201,เมืองลำปาง,520110,บ้านเสด็จ
07980,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกวาง,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,5,70,ราชบุรี,7007,โพธาราม,700719,หนองกวาง
02543,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองกระทุ่ม,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,9,30,นครราชสีมา,3001,เมืองนครราชสีมา,300124,หนองกระทุ่ม
04723,โรงพยาบาลส่งเสริมสุขภาพตำบลนาพึง,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,8,42,เลย,4206,นาแห้ว,420603,นาพึง
05234,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านน้ำคำ  ตำบลน้ำคำ,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,7,45,ร้อยเอ็ด,4511,สุวรรณภูมิ,451110,น้ำคำ
06034,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านนาทราย ตำบลทุ่งปี้,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,1,50,เชียงใหม่,5022,แม่วาง,502202,ทุ่งปี้
07158,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปลิง ต.หนองปลิง,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,3,62,กำแพงเพชร,6201,เมืองกำแพงเพชร,620110,หนองปลิง
